,Team Code,Game Code,Average Rush Att,Average Rush Yard,Average Rush TD,Average Pass Att,Average Pass Comp,Average Pass Yard,Average Pass TD,Average Pass Int,Average Pass Conv,Average Kickoff Ret,Average Kickoff Ret Yard,Average Kickoff Ret TD,Average Punt Ret,Average Punt Ret Yard,Average Punt Ret TD,Average Fum Ret,Average Fum Ret Yard,Average Fum Ret TD,Average Int Ret,Average Int Ret Yard,Average Int Ret TD,Average Misc Ret,Average Misc Ret Yard,Average Misc Ret TD,Average Field Goal Att,Average Field Goal Made,Average Off XP Kick Att,Average Off XP Kick Made,Average Off 2XP Att,Average Off 2XP Made,Average Def 2XP Att,Average Def 2XP Made,Average Safety,Average Points,Average Punt,Average Punt Yard,Average Kickoff,Average Kickoff Yard,Average Kickoff Touchback,Average Kickoff Out-Of-Bounds,Average Kickoff Onside,Average Fumble,Average Fumble Lost,Average Tackle Solo,Average Tackle Assist,Average Tackle For Loss,Average Tackle For Loss Yard,Average Sack,Average Sack Yard,Average QB Hurry,Average Fumble Forced,Average Pass Broken Up,Average Kick/Punt Blocked,Average 1st Down Rush,Average 1st Down Pass,Average 1st Down Penalty,Average Time Of Possession,Average Penalty,Average Penalty Yard,Average Third Down Att,Average Third Down Conv,Average Fourth Down Att,Average Fourth Down Conv,Average Red Zone Att,Average Red Zone TD,Average Red Zone Field Goal,Home or Away
0,648,648069420051029,30.636363636363637,97.9090909090909,1.1818181818181819,28.90909090909091,17.363636363636363,218.8181818181818,1.7272727272727273,1.0,0.0,3.4545454545454546,73.0,0.0,1.6363636363636365,7.7272727272727275,0.0,0.18181818181818182,2.727272727272727,0.18181818181818182,1.0,12.727272727272727,0.09090909090909091,0.18181818181818182,1.8181818181818181,0.0,1.0909090909090908,0.8181818181818182,3.090909090909091,2.8181818181818183,0.09090909090909091,0.0,0.0,0.0,0.0,24.363636363636363,4.818181818181818,193.9090909090909,5.0,310.45454545454544,2.4545454545454546,0.18181818181818182,0.09090909090909091,2.1818181818181817,0.7272727272727273,45.90909090909091,29.272727272727273,7.954545454545454,30.0,2.772727272727273,16.636363636363637,2.1818181818181817,1.1818181818181819,4.0,0.18181818181818182,5.909090909090909,9.636363636363637,1.6363636363636365,1648.6363636363637,5.636363636363637,45.81818181818182,11.363636363636363,3.8181818181818183,1.1818181818181819,0.36363636363636365,3.272727272727273,2.090909090909091,0.6363636363636364,Away
0,29,110002920051105,33.9,102.7,0.8,34.4,19.7,231.8,1.7,1.6,0.0,2.7,63.6,0.0,1.8,15.0,0.0,0.0,0.0,0.0,1.2,13.3,0.1,0.0,0.0,0.0,1.0,0.6,2.6,2.4,0.0,0.0,0.0,0.0,0.1,20.0,5.7,258.2,4.4,282.4,3.1,0.1,0.0,1.7,1.2,42.5,23.0,5.0,20.4,2.0,11.0,0.1,0.9,3.6,0.0,6.2,10.0,2.6,1765.6,6.6,51.3,14.8,5.6,1.4,0.5,3.0,1.9,0.4,Home
0,328,463032820051105,34.63636363636363,126.81818181818181,1.2727272727272727,33.54545454545455,17.727272727272727,193.9090909090909,1.0,1.6363636363636365,0.18181818181818182,2.1818181818181817,43.36363636363637,0.0,4.2727272727272725,52.72727272727273,0.09090909090909091,0.18181818181818182,1.6363636363636365,0.0,1.2727272727272727,18.363636363636363,0.09090909090909091,0.0,0.0,0.0,1.7272727272727273,1.1818181818181819,2.1818181818181817,2.0,0.2727272727272727,0.18181818181818182,0.0,0.0,0.09090909090909091,20.818181818181817,5.7272727272727275,243.0909090909091,4.7272727272727275,298.1818181818182,2.4545454545454546,0.0,0.0,2.090909090909091,0.8181818181818182,41.36363636363637,28.272727272727273,8.818181818181818,34.45454545454545,2.4545454545454546,18.272727272727273,2.6363636363636362,1.0,3.6363636363636362,0.09090909090909091,6.909090909090909,8.727272727272727,1.7272727272727273,1753.909090909091,7.454545454545454,67.81818181818181,14.909090909090908,5.0,1.3636363636363635,0.2727272727272727,3.5454545454545454,1.8181818181818181,0.9090909090909091,Home
0,490,490023420051105,36.0,117.9090909090909,1.0909090909090908,28.90909090909091,15.818181818181818,199.72727272727272,1.1818181818181819,1.2727272727272727,0.0,2.8181818181818183,74.0,0.0,2.8181818181818183,17.636363636363637,0.0,0.09090909090909091,0.36363636363636365,0.0,0.9090909090909091,10.272727272727273,0.18181818181818182,0.0,0.0,0.0,1.6363636363636365,1.1818181818181819,2.4545454545454546,2.3636363636363638,0.0,0.0,0.0,0.0,0.09090909090909091,20.818181818181817,6.090909090909091,240.8181818181818,4.545454545454546,290.6363636363636,2.272727272727273,0.09090909090909091,0.0,1.7272727272727273,0.9090909090909091,35.90909090909091,38.36363636363637,10.090909090909092,41.18181818181818,3.5454545454545454,25.727272727272727,6.090909090909091,0.7272727272727273,3.6363636363636362,0.36363636363636365,6.363636363636363,7.909090909090909,1.5454545454545454,1726.7272727272727,7.636363636363637,62.09090909090909,13.636363636363637,3.6363636363636362,1.3636363636363635,0.6363636363636364,3.1818181818181817,1.4545454545454546,1.0909090909090908,Away
0,732,811073220051105,41.18181818181818,178.45454545454547,1.5454545454545454,33.63636363636363,20.545454545454547,286.3636363636364,2.0,0.9090909090909091,0.09090909090909091,3.090909090909091,66.45454545454545,0.0,2.6363636363636362,17.545454545454547,0.0,0.09090909090909091,2.727272727272727,0.0,1.2727272727272727,10.818181818181818,0.09090909090909091,0.0,0.0,0.0,1.4545454545454546,1.1818181818181819,3.4545454545454546,3.272727272727273,0.18181818181818182,0.09090909090909091,0.09090909090909091,0.0,0.0,28.818181818181817,5.454545454545454,200.36363636363637,5.636363636363637,343.6363636363636,1.3636363636363635,0.18181818181818182,0.0,2.272727272727273,1.2727272727272727,37.0,35.81818181818182,5.818181818181818,24.363636363636363,2.272727272727273,14.818181818181818,0.18181818181818182,0.2727272727272727,2.3636363636363638,0.18181818181818182,9.272727272727273,12.363636363636363,1.0,1851.7272727272727,7.909090909090909,65.18181818181819,15.272727272727273,6.090909090909091,1.5454545454545454,0.9090909090909091,3.3636363636363638,2.0,0.8181818181818182,Home
0,648,235064820051112,29.90909090909091,92.9090909090909,0.8181818181818182,30.727272727272727,18.727272727272727,229.36363636363637,1.9090909090909092,1.0909090909090908,0.0,3.272727272727273,70.45454545454545,0.0,1.7272727272727273,7.7272727272727275,0.0,0.18181818181818182,2.727272727272727,0.18181818181818182,1.0,8.454545454545455,0.09090909090909091,0.18181818181818182,1.8181818181818181,0.0,1.1818181818181819,0.8181818181818182,2.8181818181818183,2.6363636363636362,0.18181818181818182,0.0,0.0,0.0,0.0,23.09090909090909,4.909090909090909,195.8181818181818,4.909090909090909,303.54545454545456,2.272727272727273,0.18181818181818182,0.09090909090909091,2.4545454545454546,0.9090909090909091,45.90909090909091,29.90909090909091,7.863636363636363,29.181818181818183,2.409090909090909,15.0,2.4545454545454546,1.0909090909090908,3.909090909090909,0.18181818181818182,5.545454545454546,10.363636363636363,1.3636363636363635,1683.0,6.2727272727272725,48.90909090909091,12.0,4.090909090909091,1.1818181818181819,0.36363636363636365,3.0,1.9090909090909092,0.5454545454545454,Home
0,521,700052120051112,38.0,139.0,1.4,29.9,14.8,178.6,1.0,1.6,0.1,4.3,89.5,0.0,2.2,13.0,0.0,0.2,0.9,0.0,0.4,5.2,0.0,0.2,2.9,0.0,1.2,1.0,2.1,2.0,0.3,0.2,0.1,0.0,0.0,19.8,6.4,249.0,4.3,254.5,1.3,0.0,0.1,3.0,1.7,45.9,31.4,7.0,26.9,2.25,14.0,0.9,1.2,3.0,0.4,8.1,8.2,1.5,1638.4,7.3,55.4,13.6,3.7,1.3,1.0,3.3,1.9,0.8,Home
0,736,736069420051119,33.3,121.7,1.5,42.8,24.7,277.1,1.8,0.9,0.1,3.5,74.5,0.0,1.1,8.0,0.0,0.0,0.0,0.0,0.6,5.7,0.1,0.0,0.0,0.0,1.7,1.2,3.0,2.9,0.4,0.1,0.0,0.0,0.0,27.1,4.5,172.7,5.3,328.3,1.6,0.1,0.2,2.0,0.7,49.1,20.0,4.7,17.6,1.3,9.6,2.1,0.9,3.1,0.1,7.7,13.6,2.4,1907.0,4.0,29.4,15.4,6.9,1.8,1.1,4.2,3.0,0.7,Away
0,626,811062620051119,37.81818181818182,141.45454545454547,1.2727272727272727,33.81818181818182,20.818181818181817,233.45454545454547,1.7272727272727273,1.0909090909090908,0.09090909090909091,3.3636363636363638,55.81818181818182,0.0,1.6363636363636365,12.0,0.09090909090909091,0.5454545454545454,4.818181818181818,0.0,1.3636363636363635,23.363636363636363,0.18181818181818182,0.0,0.0,0.0,1.3636363636363635,1.1818181818181819,3.090909090909091,2.909090909090909,0.18181818181818182,0.09090909090909091,0.0,0.0,0.0,26.272727272727273,5.7272727272727275,260.6363636363636,5.090909090909091,293.54545454545456,1.0,0.18181818181818182,0.2727272727272727,1.7272727272727273,1.0,43.72727272727273,33.45454545454545,4.545454545454546,17.0,1.3636363636363635,7.0,0.0,0.9090909090909091,3.4545454545454546,0.18181818181818182,7.636363636363637,10.636363636363637,1.4545454545454546,1735.090909090909,5.818181818181818,46.18181818181818,15.818181818181818,6.545454545454546,1.3636363636363635,0.8181818181818182,3.4545454545454546,2.1818181818181817,0.8181818181818182,Home
0,732,255073220051229,41.72727272727273,179.36363636363637,1.5454545454545454,33.90909090909091,20.727272727272727,286.6363636363636,2.0,0.7272727272727273,0.0,3.090909090909091,68.72727272727273,0.0,2.727272727272727,17.90909090909091,0.0,0.09090909090909091,2.727272727272727,0.0,1.1818181818181819,7.545454545454546,0.09090909090909091,0.0,0.0,0.0,1.6363636363636365,1.3636363636363635,3.5454545454545454,3.3636363636363638,0.09090909090909091,0.0,0.09090909090909091,0.0,0.0,29.272727272727273,5.2727272727272725,190.63636363636363,5.818181818181818,355.90909090909093,1.3636363636363635,0.09090909090909091,0.0,2.1818181818181817,1.2727272727272727,36.27272727272727,37.81818181818182,6.0,24.272727272727273,2.3636363636363638,14.545454545454545,0.18181818181818182,0.36363636363636365,2.6363636363636362,0.18181818181818182,9.363636363636363,11.727272727272727,1.0,1875.8181818181818,7.7272727272727275,63.45454545454545,15.727272727272727,6.454545454545454,1.6363636363636365,0.9090909090909091,3.727272727272727,2.272727272727273,0.9090909090909091,Home
0,490,651049020051231,35.72727272727273,120.0,1.0909090909090908,28.727272727272727,15.818181818181818,195.9090909090909,1.1818181818181819,1.2727272727272727,0.0,3.090909090909091,78.54545454545455,0.0,3.0,20.545454545454547,0.0,0.09090909090909091,0.36363636363636365,0.0,1.0909090909090908,18.09090909090909,0.18181818181818182,0.0,0.0,0.0,1.6363636363636365,1.3636363636363635,2.4545454545454546,2.3636363636363638,0.0,0.0,0.0,0.0,0.09090909090909091,21.363636363636363,6.2727272727272725,241.0909090909091,4.818181818181818,307.54545454545456,2.272727272727273,0.0,0.0,1.5454545454545454,0.8181818181818182,35.0,39.09090909090909,9.681818181818182,37.63636363636363,3.272727272727273,22.545454545454547,6.090909090909091,0.6363636363636364,3.8181818181818183,0.2727272727272727,6.181818181818182,7.818181818181818,1.5454545454545454,1730.3636363636363,7.7272727272727275,64.36363636363636,13.545454545454545,3.3636363636363638,1.3636363636363635,0.6363636363636364,3.1818181818181817,1.3636363636363635,1.2727272727272727,Home
0,736,736074920050901,33.1,112.0,1.4,43.1,24.9,281.0,2.0,0.8,0.1,3.5,72.2,0.0,1.2,7.6,0.0,0.0,0.0,0.0,0.8,8.0,0.1,0.0,0.0,0.0,1.6,1.1,3.1,3.0,0.4,0.1,0.0,0.0,0.0,27.5,4.9,191.0,5.3,334.0,1.9,0.1,0.2,2.1,0.7,49.3,20.3,4.5,14.7,1.2,7.1,2.2,0.6,3.1,0.1,7.2,13.6,2.6,1919.3,4.4,33.5,15.5,6.8,1.7,1.1,4.2,3.1,0.6,Away
0,519,545051920050909,39.2,182.1,1.6,24.0,10.6,118.9,0.5,1.2,0.0,4.3,79.3,0.1,1.9,13.9,0.1,0.2,6.7,0.1,1.2,11.9,0.0,0.0,0.0,0.0,0.7,0.3,2.4,2.3,0.0,0.0,0.1,0.0,0.0,17.6,7.7,294.7,3.7,222.5,1.2,0.1,0.1,1.7,0.6,50.2,29.5,6.5,19.2,1.4,7.5,2.6,0.8,3.4,0.2,8.7,4.9,1.5,1696.5,7.8,64.5,14.0,3.7,0.5,0.0,2.4,1.3,0.2,Home
0,419,419073620051001,39.8,113.8,1.6,29.4,19.4,203.6,0.9,0.7,0.0,2.4,52.2,0.0,1.7,17.9,0.0,0.0,0.0,0.0,1.3,11.2,0.0,0.1,0.0,0.0,1.5,0.6,2.5,2.5,0.0,0.0,0.0,0.0,0.0,19.3,5.3,212.9,4.0,213.7,0.6,0.1,0.1,1.1,0.5,39.8,23.6,5.8,20.0,1.6,10.5,0.7,0.7,2.6,0.2,6.8,9.7,1.5,1902.2,8.4,76.6,15.8,6.6,1.2,0.9,3.5,2.0,0.6,Away
0,503,414050320051005,39.63636363636363,205.45454545454547,2.272727272727273,28.636363636363637,19.09090909090909,232.0909090909091,2.0,0.8181818181818182,0.0,3.1818181818181817,74.72727272727273,0.0,2.6363636363636362,21.0,0.0,0.09090909090909091,0.8181818181818182,0.0,0.9090909090909091,5.2727272727272725,0.0,0.09090909090909091,1.9090909090909092,0.0,1.0909090909090908,0.7272727272727273,4.090909090909091,4.090909090909091,0.18181818181818182,0.0,0.0,0.0,0.0,31.90909090909091,4.636363636363637,179.36363636363637,5.909090909090909,342.3636363636364,2.272727272727273,0.2727272727272727,0.09090909090909091,1.6363636363636365,1.0,40.72727272727273,38.18181818181818,5.818181818181818,20.636363636363637,1.7272727272727273,9.636363636363637,0.36363636363636365,0.8181818181818182,2.909090909090909,0.18181818181818182,10.090909090909092,9.636363636363637,1.4545454545454546,1761.6363636363637,6.090909090909091,57.72727272727273,12.727272727272727,5.2727272727272725,1.0909090909090908,0.7272727272727273,3.8181818181818183,3.0,0.45454545454545453,Home
0,663,663000920051008,37.9,136.1,1.2,28.1,14.0,161.7,0.8,0.8,0.0,3.7,79.5,0.1,2.0,20.3,0.0,0.1,0.8,0.0,1.5,31.2,0.1,0.1,1.5,0.0,1.9,1.5,2.1,2.0,0.1,0.0,0.0,0.0,0.2,20.1,6.1,229.4,4.6,277.8,1.8,0.1,0.0,2.3,1.3,45.5,31.0,5.0,23.6,1.8,11.9,0.6,0.8,3.6,0.2,7.1,6.8,1.6,1685.3,7.0,61.2,15.1,5.0,1.3,0.5,2.8,1.4,1.2,Away
0,674,674075420051008,34.0,79.7,0.8,30.8,18.8,220.6,1.5,0.8,0.0,3.9,87.4,0.2,2.3,14.8,0.1,0.1,5.4,0.2,1.0,7.0,0.1,0.0,0.0,0.0,2.0,1.4,2.9,2.9,0.0,0.0,0.0,0.0,0.0,24.5,6.2,250.3,5.1,316.2,2.1,0.4,0.1,1.6,0.9,46.8,26.9,6.5,29.5,3.1,20.8,0.0,1.1,2.7,0.5,5.3,10.3,1.8,1758.7,4.8,37.3,13.0,3.9,0.7,0.1,3.5,1.8,0.9,Away
0,388,9038820051015,33.9,124.7,1.1,37.9,21.4,215.7,1.1,1.3,0.0,3.6,82.0,0.1,2.6,22.2,0.0,0.4,9.3,0.1,0.8,14.5,0.0,0.0,0.0,0.0,1.7,0.8,1.8,1.6,0.5,0.0,0.0,0.0,0.0,18.4,5.4,205.7,4.0,235.8,1.2,0.3,0.1,2.4,1.1,40.7,33.7,6.0,22.9,2.25,13.9,1.7,1.4,3.3,0.2,8.0,11.2,1.3,1832.8,5.2,36.1,14.4,5.2,1.4,0.6,3.6,1.9,0.6,Home
0,77,156007720051015,33.27272727272727,141.27272727272728,2.0,45.27272727272727,29.0,323.0,2.3636363636363638,1.0909090909090908,0.0,3.727272727272727,64.0,0.0,2.3636363636363638,16.90909090909091,0.0,0.09090909090909091,0.36363636363636365,0.0,0.8181818181818182,7.2727272727272725,0.0,0.09090909090909091,0.09090909090909091,0.0,1.6363636363636365,1.1818181818181819,4.090909090909091,3.909090909090909,0.2727272727272727,0.09090909090909091,0.0,0.0,0.0,33.81818181818182,4.454545454545454,170.0909090909091,6.2727272727272725,395.8181818181818,2.727272727272727,0.2727272727272727,0.0,1.0,0.5454545454545454,39.54545454545455,31.181818181818183,5.818181818181818,21.363636363636363,1.7272727272727273,10.636363636363637,1.8181818181818181,0.45454545454545453,2.909090909090909,0.09090909090909091,8.454545454545455,15.090909090909092,2.3636363636363638,1932.8181818181818,8.545454545454545,74.0909090909091,14.636363636363637,6.363636363636363,1.4545454545454546,0.7272727272727273,5.090909090909091,3.6363636363636362,0.9090909090909091,Home
0,140,164014020051015,38.6,114.7,0.7,32.7,18.8,207.4,1.4,1.3,0.3,5.1,94.4,0.0,2.2,15.0,0.0,0.1,1.7,0.1,0.6,0.3,0.0,0.0,0.0,0.0,0.8,0.4,1.4,1.4,0.8,0.3,0.0,0.0,0.0,16.4,6.8,257.0,3.0,172.7,0.2,0.1,0.5,2.0,1.1,41.8,27.4,6.3,23.6,1.8,12.6,1.3,0.7,3.0,0.0,8.5,9.9,2.1,1813.9,6.1,51.3,14.8,4.9,1.4,0.9,2.2,1.5,0.4,Home
